142,0,1,0,0
143,0,1,0,0
144,0,1,1,0
145,1,0,0,1
146,0,0,1,1
147,0,1,1,0
148,0,0,0,0
149,1,1,0,0
150,1,1,0,0
151,1,1,0,0
152,1,1,0,1
153,1,1,0,1
154,0,0,0,0
155,0,1,0,0
156,0,1,0,0
157,0,1,0,0
158,1,0,1,0
159,1,1,0,0
160,1,0,0,0
161,0,1,0,1
162,1,1,0,0
163,0,1,0,0
164,1,1,0,0
165,0,0,0,0
166,1,1,1,0
167,0,1,0,0
168,0,1,0,0
169,1,0,0,0
170,1,0,0,1
171,0,1,0,1
172,0,0,0,1
173,1,1,0,0
174,0,1,0,0
175,1,1,1,0
176,1,1,1,0
177,0,1,0,1
178,0,1,0,0
179,0,0,0,0
180,1,1,0,1
181,1,0,1,1
182,0,1,0,0
183,0,1,0,0
184,0,1,0,0
185,0,0,0,0
186,1,1,0,0
187,0,0,0,0
188,0,0,0,1
189,0,1,1,0
190,1,1,0,0
191,0,1,1,0
192,1,1,0,1
193,1,1,1,0
194,1,0,0,0
195,1,1,0,0
196,0,0,1,0
197,0,1,0,0
198,1,1,0,0
199,1,0,1,0
200,0,1,0,1
201,1,1,1,0
202,0,1,1,1
203,1,1,0,0
204,0,1,0,0
205,1,1,0,0
206,0,0,0,1
207,0,1,1,0
208,1,0,0,0
209,0,1,1,1
210,0,1,0,1
211,1,0,0,0
212,0,0,1,0
213,0,1,1,1
214,0,1,0,0
215,1,0,0,0
216,0,1,0,0
217,1,0,1,0
218,1,0,0,0
219,0,1,0,0
220,1,1,0,1
221,1,1,0,0
222,1,0,0,0
223,1,1,0,1
224,1,1,0,0
225,1,1,0,0
226,0,1,1,1
227,0,1,1,0
228,1,0,0,0
229,0,1,0,0
230,1,1,0,0
231,0,0,0,1
232,1,1,0,0
233,1,1,0,0
234,1,1,0,0
235,1,0,1,0
236,0,1,0,0
237,1,0,1,0
238,0,1,0,1
239,0,1,0,1
240,1,1,0,0
241,1,1,0,0
242,0,0,0,0
243,1,1,0,0
244,0,0,0,0
245,0,0,0,1
246,1,1,0,0
247,0,1,0,1
248,1,0,0,0
249,0,1,1,1
250,0,1,0,0
251,1,1,0,1
252,1,0,0,1
253,0,1,0,0
254,0,1,0,0
255,1,0,1,0
256,1,0,0,1
257,1,1,0,1
258,0,1,0,0
259,1,1,0,0
260,1,1,0,0
261,0,1,0,1
262,0,1,0,1
263,0,1,1,0
264,1,1,0,0
265,1,0,0,0
266,1,0,1,0
267,0,0,0,0
268,1,0,0,1
269,1,1,0,0
270,1,1,0,0
271,1,0,0,0
272,0,0,0,1
273,1,0,0,0
274,0,1,1,0
275,0,0,0,1
276,0,1,0,1
277,1,1,0,0
278,1,1,0,0
279,0,1,0,0
280,0,1,0,1
281,0,1,0,0
282,0,1,0,0
283,1,1,0,0
284,1,1,1,0
285,0,1,0,0
286,0,1,0,0
287,0,1,0,0
288,1,1,1,0
289,1,0,0,0
290,1,1,0,0
291,1,0,1,0
292,0,1,1,1
293,1,1,0,1
294,1,0,1,0
295,0,1,0,0
296,0,0,0,0
297,0,1,0,0
298,0,1,1,0
299,0,0,1,0
300,1,1,0,0
301,0,1,0,0
302,1,1,0,0
303,1,0,1,1
304,0,0,1,0
305,0,1,0,0
306,0,1,0,1
307,0,1,0,0
308,1,1,0,0
309,1,0,1,0
310,1,0,1,0
311,0,1,0,0
312,0,0,0,0
313,0,1,0,0
314,1,1,0,1
315,1,1,0,0
316,0,1,0,0
317,0,1,0,1
318,0,1,1,1
319,1,1,1,0
320,1,1,0,0
321,1,1,1,0
322,1,0,0,0
323,0,0,1,0
324,0,0,1,0
325,0,1,1,0
326,0,1,0,0
327,1,1,0,0
328,0,0,1,0
329,1,1,0,0
330,1,1,1,1
331,1,1,1,0
332,0,1,0,0
333,1,0,0,1
334,0,1,1,0
335,0,0,1,1
336,1,0,0,0
337,0,0,0,0
338,1,1,0,0
339,1,1,0,0
340,0,1,1,1
341,0,1,0,0
342,1,0,0,0
343,0,0,0,1
344,0,0,1,1
345,1,1,0,0
346,0,1,1,0
347,1,1,0,0
348,0,1,0,0
349,0,0,0,0
350,0,0,0,0
351,0,1,0,0
352,1,1,1,0
353,0,1,1,1
354,1,0,0,0
355,1,1,0,0
356,1,1,1,0
357,0,1,0,0
358,0,0,0,0
359,0,0,0,0
360,0,1,0,0
361,0,1,1,1
362,0,1,0,1
363,1,1,0,0
364,0,1,0,1
365,1,1,0,0
366,1,1,0,0
367,1,1,0,0
368,0,1,0,0
369,0,0,0,0
370,0,1,1,0
371,1,1,0,0
372,1,1,0,0
373,1,1,0,1
374,0,0,0,1
375,0,1,0,1
376,0,1,1,0
377,0,1,0,0
378,0,1,0,0
379,0,1,1,0
380,0,1,0,0
381,0,1,1,0
382,1,1,0,0
383,1,1,0,0
384,0,1,1,0
385,1,1,0,0
386,0,1,0,1
387,0,0,1,0
388,0,1,0,1
389,0,1,0,0
390,0,1,1,0
391,1,1,1,1
392,0,1,0,0
393,0,1,0,0
394,1,0,0,0
395,0,1,0,0
396,1,1,0,0
397,0,0,0,0
398,0,1,0,1
399,1,0,1,0
400,0,1,0,0
401,0,0,1,0
402,1,1,0,0
403,1,1,0,0
404,1,1,1,0
405,0,1,0,0
406,0,1,0,1
407,0,1,0,0
408,0,1,0,0
409,1,1,0,1
410,1,1,0,0
411,0,0,0,1
412,1,0,0,0
413,0,1,0,0
414,0,0,0,0
415,1,0,0,1
416,1,1,1,0
417,0,1,0,0
418,1,1,0,0
419,1,0,0,1
420,1,1,1,0
421,1,1,1,0
422,1,1,0,1
423,0,0,0,0
424,0,0,0,0
425,1,1,1,0
426,0,0,0,0
427,1,1,1,0
428,0,1,0,0
429,0,0,0,1
430,1,1,0,0
431,1,1,0,0
432,0,1,0,0
433,0,1,0,0
434,1,1,1,0
435,1,0,0,0
436,0,1,0,0
437,1,1,0,0
438,0,0,0,0
439,0,1,0,1
440,1,1,0,0
441,0,0,0,0
442,0,0,0,0
443,0,1,0,0
444,1,0,1,1
445,0,0,0,0
446,0,0,0,1
447,1,1,1,0
448,0,0,0,0
449,0,1,0,0
450,1,1,0,0
451,0,1,0,1
452,1,1,1,0
453,1,1,0,0
454,0,1,1,0
455,1,1,0,0
456,0,1,0,0
457,1,0,0,0
458,1,1,0,0
459,1,1,0,0
460,0,0,0,0
461,1,1,0,0
462,1,1,0,1
463,0,1,0,0
464,0,1,0,1
465,0,1,1,0
466,1,1,0,0
467,1,1,0,0
468,1,1,0,0
469,0,1,0,0
470,0,1,0,0
471,1,1,1,0
472,0,0,0,0
473,1,1,1,1
474,1,0,0,1
475,0,1,0,0
476,0,1,0,0
477,1,1,0,0
478,0,1,0,0
479,1,1,0,0
480,1,1,0,0
481,1,0,1,0
482,1,0,0,0
483,1,0,0,0
484,1,1,1,0
485,0,0,0,0
486,0,1,0,1
487,1,1,0,0
488,0,1,0,0
489,0,1,0,0
490,1,0,1,0
491,0,1,0,1
492,0,1,1,0
493,1,0,0,0
494,1,0,0,0
495,1,1,0,0
496,0,0,0,0
497,0,1,0,1
498,1,1,0,0
499,1,1,0,1
500,1,1,0,1
501,0,1,0,0
502,0,1,0,0
503,1,1,0,0
504,0,1,0,0
505,1,0,1,0
506,0,1,0,0
507,0,1,0,0
508,0,1,0,0
509,0,1,1,0
510,0,0,0,0
511,0,0,1,1
512,0,1,0,0
513,1,1,0,1
514,1,0,0,0
515,0,1,0,0
516,1,1,0,0
517,1,1,1,0
518,1,0,0,0
519,0,0,0,0
520,1,1,0,0
521,1,1,0,0
522,1,1,1,0
523,0,1,1,0
524,1,0,0,1
525,1,1,0,0
526,1,0,0,0
527,0,1,0,0
528,0,1,0,1
529,1,1,0,1
530,1,1,1,0
531,1,1,0,0
532,1,0,0,0
533,0,1,0,0
534,1,1,0,0
535,1,1,0,0
536,1,0,0,1
537,0,0,1,0
538,1,1,1,0
539,0,1,0,0
540,0,0,0,0
541,1,1,1,1
542,0,1,0,0
543,0,1,1,0
544,0,1,1,0
545,1,1,0,0
546,0,0,0,0
547,0,0,0,0
548,1,0,0,0
549,0,1,0,0
550,0,1,0,0
551,0,1,1,0
552,1,0,0,0
553,0,1,1,0
554,0,0,1,0
555,1,1,1,1
556,1,0,1,0
557,0,1,0,0
558,1,1,0,0
559,0,1,0,1
560,0,1,0,0
561,0,1,0,0
562,1,0,1,0
563,0,1,0,0
564,0,1,0,1
565,1,0,0,1
566,0,1,1,0
567,1,0,0,0
568,1,1,0,0
569,0,1,0,0
570,1,1,0,0
571,0,1,1,0
572,1,0,0,0
573,0,0,1,0
574,1,1,0,0
575,1,0,0,0
576,1,1,0,0
577,0,1,1,0
578,1,1,1,1
579,0,0,0,1
580,1,1,0,0
581,1,1,0,0
582,1,1,0,0
583,0,1,1,0
584,0,1,1,1
585,0,1,0,1
586,1,0,0,0
587,1,1,0,0
588,1,1,0,0
589,1,0,0,0
590,1,1,0,0
591,0,0,1,1
592,1,1,0,0
593,1,1,0,0
594,1,0,1,0
595,0,0,0,1
596,0,1,0,1
597,0,0,0,0
598,0,1,0,0
599,1,1,0,0
600,0,0,0,1
601,0,1,0,0
602,0,1,0,0
603,1,1,0,0
604,0,0,0,0
605,0,1,0,0
606,0,0,0,0
607,0,1,0,0
608,1,1,0,0
609,1,1,0,0
610,1,0,0,0
611,1,0,0,1
612,1,0,1,1
613,0,0,0,0
614,1,1,0,1
615,0,1,0,0
616,1,1,0,0
617,1,1,0,0
618,1,1,0,0
619,0,1,0,0
620,1,0,0,0
621,1,0,1,0
622,1,0,0,0
623,1,1,0,0
624,1,0,1,0
625,0,1,0,0
626,1,1,0,0
627,0,0,0,0
628,1,1,0,1
629,0,0,0,0
630,1,1,0,0
631,1,0,0,0
632,0,1,0,0
633,0,1,0,0
634,1,0,0,0
635,0,1,0,1
636,0,1,1,0
637,1,0,0,0
638,1,0,0,1
639,1,1,0,1
640,1,1,0,0
641,1,1,0,0
642,1,1,0,0
643,1,1,1,0
644,0,1,1,1
645,0,0,0,0
646,1,1,0,0
647,1,0,0,1
648,0,1,1,0
649,1,1,0,0
650,0,0,1,0
651,1,1,0,0
652,1,1,0,0
653,1,0,0,1
654,1,0,0,1
655,0,0,0,0
656,1,1,1,1
657,0,1,0,0
658,0,1,1,0
659,1,1,1,0
660,0,1,0,0
661,1,0,0,0
662,1,1,0,0
663,1,1,1,0
664,1,1,1,0
665,1,1,0,0
666,0,1,0,0
667,0,0,0,0
668,0,1,0,0
669,1,1,0,0
670,0,0,1,1
671,0,1,1,0
672,1,1,0,1
673,1,0,0,0
674,0,1,0,0
675,0,1,0,1
676,1,0,0,1
677,1,0,0,0
678,1,1,0,0
679,1,1,0,0
680,0,1,0,0
681,0,0,0,1
682,1,1,0,0
683,0,0,0,0
684,0,1,1,1
685,0,0,0,0
686,1,1,0,0
687,1,1,0,0
688,0,1,1,0
689,0,0,0,0
690,1,0,0,0
691,1,1,0,0
692,0,1,0,0
693,0,1,0,0
694,1,1,0,0
695,0,0,0,0
696,0,0,0,0
697,0,0,0,1
698,1,1,0,0
699,1,1,0,0
700,1,1,0,0
701,0,0,1,1
702,1,1,0,1
703,0,0,1,0
704,0,0,1,0
705,0,1,0,0
706,1,1,0,1
707,0,0,0,0
708,1,1,0,0
709,0,1,0,0
710,1,1,0,0
711,0,0,0,0
712,1,1,0,1
713,0,1,0,0
714,0,0,0,0
715,1,1,0,0
716,0,1,0,0
717,0,1,0,0
718,0,1,1,0
719,1,1,0,0
720,1,1,0,0
721,0,1,0,0
722,0,0,1,0
723,0,1,0,0
724,1,0,0,0
725,1,1,1,0
726,0,1,0,0
727,0,0,0,0
728,1,1,0,0
729,0,1,0,0
730,1,0,0,0
731,1,0,0,0
732,0,1,0,0
733,0,1,1,0
734,1,1,0,1
735,1,1,0,1
736,1,0,0,0
737,0,0,0,0
738,1,0,1,0
739,1,0,1,0
740,0,1,0,0
741,1,1,0,1
742,1,1,0,1
743,1,1,0,0
744,1,1,0,0
745,1,1,0,0
746,0,0,0,1
747,0,0,0,0
748,0,1,0,0
749,0,0,0,0
750,0,1,0,1
751,1,1,0,0
752,0,1,0,0
753,0,1,1,1
754,1,1,0,0
755,0,1,0,0
756,0,1,0,1
757,0,1,0,1
758,0,1,0,0
759,1,0,0,0
760,0,1,0,0
761,0,0,1,0
762,1,0,0,0
763,0,1,0,1
764,0,1,0,0
765,1,0,0,0
766,1,1,0,0
767,1,1,0,0
768,0,1,1,0
769,1,1,0,0
770,1,1,0,0
771,1,1,0,0
772,0,0,1,0
773,0,0,0,1
774,0,1,1,0
775,0,0,0,0
776,1,1,0,0
777,0,1,0,0
778,0,1,0,0
779,1,0,1,0
780,0,1,0,0
781,1,1,0,0
782,0,1,0,0
783,0,0,0,0
784,0,0,0,0
785,1,1,0,0
786,1,1,0,0
787,0,1,1,1
788,0,1,0,0
789,1,1,0,0
790,1,1,0,0
791,0,0,0,0
792,0,1,0,1
793,0,1,1,0
794,0,1,1,0
795,1,1,0,1
796,0,0,0,0
797,1,1,0,0
798,0,0,0,1
799,0,1,0,0
800,1,1,0,0
801,0,1,0,0
802,0,1,0,1
803,0,1,0,0
804,1,0,0,0
805,0,1,0,0
806,0,1,0,0
807,1,0,0,0
808,0,1,0,0
809,1,0,0,0
810,1,0,0,0
811,1,1,0,0
812,0,0,0,0
813,1,1,0,1
814,0,1,0,0
815,0,1,0,0
816,0,1,0,0
817,0,1,0,0
818,0,1,0,0
819,0,0,0,0
820,1,1,0,0
821,0,1,0,0
822,0,1,0,0
823,1,1,0,0
824,0,0,1,0
825,1,1,0,0
826,0,1,0,0
827,0,1,0,0
828,0,0,0,1
829,1,1,1,1
830,0,0,0,0
831,1,0,0,0
832,0,1,0,0
833,0,1,0,0
834,0,1,0,0
835,0,1,1,0
836,0,0,1,0
837,1,0,1,0
838,1,1,1,0
839,1,1,0,0
840,0,1,0,0
841,0,1,0,0
842,0,1,1,0
843,1,1,0,0
844,1,1,1,0
845,0,0,0,0
846,0,1,0,0
847,1,1,0,0
848,0,1,0,1
849,0,1,1,0
850,1,1,0,1
851,0,0,0,1
852,0,1,0,0
853,1,1,1,0
854,0,0,1,0
855,1,1,0,0
856,0,1,1,0
857,1,0,0,0
858,0,0,0,0
859,0,1,0,0
860,0,1,0,0
861,1,1,0,0
862,0,0,0,0
863,1,1,0,0
864,1,1,1,0
865,1,0,0,0
866,1,1,0,0
867,0,1,1,1
868,0,0,1,0
869,1,1,0,0
870,0,1,1,0
871,1,1,1,0
872,0,1,0,0
873,1,1,0,0
874,1,1,0,0
875,1,0,0,0
876,0,1,0,0
877,0,0,0,0
878,0,1,1,0
879,1,1,1,0
880,0,0,0,0
881,0,1,0,1
882,0,1,0,1
883,0,0,0,0
884,1,0,0,0
885,1,1,1,0
886,1,1,0,0
887,0,1,0,0
888,1,1,0,0
889,0,0,0,0
890,1,0,1,0
891,0,1,0,0
892,0,1,0,0
893,1,1,0,0
894,1,1,0,0
895,1,0,0,1
896,1,1,0,0
897,1,1,0,1
898,0,0,0,0
899,1,1,1,0
900,1,1,0,0
901,0,1,0,0
902,1,0,1,0
903,1,0,0,1
904,0,1,1,0
905,1,1,0,0
906,0,1,0,0
907,1,1,0,0
908,0,1,1,1
909,1,0,1,0
910,0,1,0,1
911,1,0,0,0
912,0,1,0,0
913,0,0,0,1
914,1,0,0,0
915,1,0,1,0
916,1,1,0,0
917,1,1,0,0
918,0,1,0,0
919,0,0,0,0
920,1,1,0,0
921,0,1,0,0
922,0,0,1,0
923,1,1,0,1
924,1,1,0,0
925,1,0,0,0
926,1,1,0,0
927,0,1,0,0
928,0,1,0,0
929,0,0,1,1
930,0,1,1,0
931,1,1,1,0
932,0,1,0,1
933,0,0,0,0
934,0,1,0,0
935,1,0,0,0
936,1,0,0,0
937,0,1,0,1
938,0,0,0,1
939,1,0,0,0
940,1,1,0,1
941,1,1,0,0
942,1,1,0,0
943,1,0,0,0
944,1,1,0,0
945,1,1,0,1
946,0,1,0,0
947,1,1,0,0
948,0,1,0,1
949,1,1,0,0
950,0,1,0,1
951,1,1,1,1
952,0,1,0,0
953,1,1,0,0
954,0,0,1,0
955,1,1,1,0
956,1,0,1,0
957,1,1,0,0
958,0,1,0,0
959,0,1,1,1
960,0,1,0,0
961,0,1,0,0
962,0,1,0,1
963,1,1,0,0
964,0,0,0,0
965,0,0,1,0
966,0,1,0,0
967,0,1,0,0
968,1,1,0,0
969,0,1,0,0
970,1,0,0,0
971,1,0,0,0
972,0,1,1,0
973,1,0,1,1
974,0,0,1,0
975,0,1,0,0
976,1,0,0,1
977,1,1,0,0
978,0,1,0,1
979,1,1,0,0
980,1,0,1,0
981,0,0,1,0
982,1,1,0,0
983,1,0,0,1
984,0,0,0,0
985,1,0,0,0
986,1,0,0,0
987,1,0,0,0
988,1,1,1,0
989,0,0,0,0
990,0,1,0,0
991,1,0,0,0
992,0,0,0,0
993,1,1,0,0
994,0,1,0,0
995,0,1,0,0
996,0,1,0,0
997,0,1,0,0
998,0,1,0,0
999,0,1,0,0
1000,0,1,1,0
