0.00480769	0.98529647	0.00001298	
0.00961538	0.98421474	0.00001004	
0.01442308	0.98425481	0.00000797	
0.01923077	0.98469551	0.00000933	
0.02403846	0.98349359	0.00001840	
0.02884615	0.98473558	0.00001204	
0.03365385	0.98505609	0.00000906	
0.03846154	0.98381410	0.00001567	
0.04326923	0.98477564	0.00001664	
0.04807692	0.98353365	0.00001216	
0.05288462	0.98361378	0.00001445	
0.05769231	0.98401442	0.00000658	
0.06250000	0.98525641	0.00001345	
0.06730769	0.98429487	0.00001001	
0.07211538	0.98481571	0.00000820	
0.07692308	0.98313301	0.00001408	
0.08173077	0.98353365	0.00001630	
0.08653846	0.98353365	0.00002182	
0.09134615	0.98285256	0.00002060	
0.09615385	0.98305288	0.00001305	
0.10096154	0.98197115	0.00001424	
0.10576923	0.98120994	0.00003326	
0.11057692	0.97924679	0.00006675	
0.11538462	0.97826522	0.00002986	
0.12019231	0.97504006	0.00024375	
0.12500000	0.97055288	0.00017563	
0.12980769	0.94441106	0.01495453	
0.13461538	0.89727564	0.04770509	
0.13942308	0.89527244	0.04265203	
0.14423077	0.74256811	0.12583180	
0.14903846	0.70777244	0.11476600	
0.15384615	0.65731170	0.13023018	
0.15865385	0.49807692	0.09937737	
0.16346154	0.41278045	0.07037497	
0.16826923	0.47516026	0.09272646	
0.17307692	0.33605769	0.03872227	
0.17788462	0.30466747	0.00587069	
0.18269231	0.26482372	0.00617902	
0.18750000	0.30612981	0.00600325	
0.19230769	0.28754006	0.00575250	
0.19711538	0.30520833	0.00729002	
0.20192308	0.24917869	0.00616938	
0.20673077	0.30182292	0.00702594	
0.21153846	0.27063301	0.00397134	
0.21634615	0.29509215	0.00672103	
0.22115385	0.25456731	0.00522149	
0.22596154	0.27542067	0.00363644	
0.23076923	0.27574119	0.00662420	
0.23557692	0.27327724	0.00555592	
0.24038462	0.29046474	0.00636586	
0.24519231	0.26394231	0.00575570	
0.25000000	0.25815304	0.00505045	
0.25480769	0.26250000	0.00544569	
0.25961538	0.27229567	0.00517892	
0.26442308	0.26887019	0.00548016	
0.26923077	0.26999199	0.00572410	
0.27403846	0.28193109	0.00568683	
0.27884615	0.25977564	0.00453618	
0.28365385	0.27994792	0.00351938	
0.28846154	0.25028045	0.00691095	
0.29326923	0.25106170	0.00297665	
0.29807692	0.25074119	0.00462544	
0.30288462	0.24118590	0.00414718	
0.30769231	0.27077324	0.00378102	
0.31250000	0.28501603	0.00416687	
0.31730769	0.26412260	0.00350254	
0.32211538	0.26618590	0.00528092	
0.32692308	0.25122196	0.00491961	
0.33173077	0.27475962	0.00400925	
0.33653846	0.26426282	0.00325724	
0.34134615	0.25136218	0.00284426	
0.34615385	0.26119792	0.00416758	
0.35096154	0.24975962	0.00333348	
0.35576923	0.25366587	0.00622048	
0.36057692	0.23854167	0.00304522	
0.36538462	0.24266827	0.00458560	
0.37019231	0.25877404	0.00434111	
0.37500000	0.25837340	0.00375003	
0.37980769	0.25973558	0.00403757	
0.38461538	0.25142228	0.00445665	
0.38942308	0.23369391	0.00210583	
0.39423077	0.24467147	0.00301570	
0.39903846	0.23970353	0.00359141	
0.40384615	0.23563702	0.00308972	
0.40865385	0.22942708	0.00149928	
0.41346154	0.25412660	0.00200467	
0.41826923	0.25040064	0.00282367	
0.42307692	0.24775641	0.00307446	
0.42788462	0.25865385	0.00284151	
0.43269231	0.22982772	0.00331034	
0.43750000	0.23964343	0.00287342	
0.44230769	0.25398638	0.00130459	
0.44711538	0.24164663	0.00252346	
0.45192308	0.25248397	0.00262672	
0.45673077	0.25352564	0.00397008	
0.46153846	0.22964744	0.00397489	
0.46634615	0.26095753	0.00187305	
0.47115385	0.21374199	0.00371769	
0.47596154	0.24915865	0.00304718	
0.48076923	0.24621394	0.00460090	
0.48557692	0.22672276	0.00339975	
0.49038462	0.23401442	0.00384295	
0.49519231	0.24707532	0.00353391	
0.50000000	0.23157051	0.00512892	
