0.10000000	0.99999900	0.00000000	
0.20000000	0.99969952	0.00000001	
0.30000000	0.99546675	0.00000047	
0.40000000	0.97942308	0.00000198	
0.50000000	0.94020232	0.00002142	
0.60000000	0.86895333	0.00012531	
0.70000000	0.18623498	0.05869906	
0.80000000	0.07367889	0.04006019	
0.90000000	0.08649339	0.05918440	
1.00000000	0.05868990	0.00416034	
1.10000000	0.03469351	0.00214195	
1.20000000	0.03620192	0.00894189	
