0.10000000	0.99998598	0.00000000	
0.20000000	0.99906050	0.00000038	
0.30000000	0.99121194	0.00000647	
0.40000000	0.96944511	0.00001773	
0.50000000	0.87038061	0.05063996	
0.60000000	0.12446915	0.01022629	
0.70000000	0.10865585	0.00805570	
0.80000000	0.07464543	0.01103483	
0.90000000	0.05287660	0.00643497	
1.00000000	0.03842748	0.00891591	
1.10000000	0.01338141	0.00406919	
1.20000000	-0.00219752	0.00164657	
